sensor_id,asset_id,component_id,timestamp,sensor_type,value
SEN-AS-1003-PRESSURE-0006,AS-1003,BRG-1003,2024-01-01T01:15:00,pressure,161.98
SEN-AS-1003-PRESSURE-0006,AS-1003,AVN-1003,2024-01-01T01:15:00,pressure,161.98
SEN-AS-1003-PRESSURE-0007,AS-1003,BRG-1003,2024-01-01T01:30:00,pressure,165.6822
SEN-AS-1003-PRESSURE-0007,AS-1003,AVN-1003,2024-01-01T01:30:00,pressure,165.6822
SEN-AS-1003-PRESSURE-0008,AS-1003,BRG-1003,2024-01-01T01:45:00,pressure,160.2837
SEN-AS-1003-PRESSURE-0008,AS-1003,AVN-1003,2024-01-01T01:45:00,pressure,160.2837
SEN-AS-1003-PRESSURE-0009,AS-1003,BRG-1003,2024-01-01T02:00:00,pressure,158.1029
SEN-AS-1003-PRESSURE-0009,AS-1003,AVN-1003,2024-01-01T02:00:00,pressure,158.1029
SEN-AS-1003-PRESSURE-0010,AS-1003,BRG-1003,2024-01-01T02:15:00,pressure,162.4387
SEN-AS-1003-PRESSURE-0010,AS-1003,AVN-1003,2024-01-01T02:15:00,pressure,162.4387
SEN-AS-1003-PRESSURE-0011,AS-1003,BRG-1003,2024-01-01T02:30:00,pressure,162.9158
SEN-AS-1003-PRESSURE-0011,AS-1003,AVN-1003,2024-01-01T02:30:00,pressure,162.9158
SEN-AS-1003-PRESSURE-0012,AS-1003,BRG-1003,2024-01-01T02:45:00,pressure,162.346
SEN-AS-1003-PRESSURE-0012,AS-1003,AVN-1003,2024-01-01T02:45:00,pressure,162.346
SEN-AS-1003-PRESSURE-0013,AS-1003,BRG-1003,2024-01-01T03:00:00,pressure,167.5735
SEN-AS-1003-PRESSURE-0013,AS-1003,AVN-1003,2024-01-01T03:00:00,pressure,167.5735
SEN-AS-1003-PRESSURE-0014,AS-1003,BRG-1003,2024-01-01T03:15:00,pressure,170.8732
SEN-AS-1003-PRESSURE-0014,AS-1003,AVN-1003,2024-01-01T03:15:00,pressure,170.8732
SEN-AS-1003-PRESSURE-0015,AS-1003,BRG-1003,2024-01-01T03:30:00,pressure,163.887
SEN-AS-1003-PRESSURE-0015,AS-1003,AVN-1003,2024-01-01T03:30:00,pressure,163.887
SEN-AS-1003-PRESSURE-0016,AS-1003,BRG-1003,2024-01-01T03:45:00,pressure,167.5308
SEN-AS-1003-PRESSURE-0016,AS-1003,AVN-1003,2024-01-01T03:45:00,pressure,167.5308
SEN-AS-1003-PRESSURE-0017,AS-1003,BRG-1003,2024-01-01T04:00:00,pressure,164.828
SEN-AS-1003-PRESSURE-0017,AS-1003,AVN-1003,2024-01-01T04:00:00,pressure,164.828
SEN-AS-1003-PRESSURE-0018,AS-1003,BRG-1003,2024-01-01T04:15:00,pressure,166.7651
SEN-AS-1003-PRESSURE-0018,AS-1003,AVN-1003,2024-01-01T04:15:00,pressure,166.7651
SEN-AS-1003-PRESSURE-0019,AS-1003,BRG-1003,2024-01-01T04:30:00,pressure,168.09
SEN-AS-1003-PRESSURE-0019,AS-1003,AVN-1003,2024-01-01T04:30:00,pressure,168.09
SEN-AS-1003-PRESSURE-0020,AS-1003,BRG-1003,2024-01-01T04:45:00,pressure,163.3088
SEN-AS-1003-PRESSURE-0020,AS-1003,AVN-1003,2024-01-01T04:45:00,pressure,163.3088
SEN-AS-1003-PRESSURE-0021,AS-1003,BRG-1003,2024-01-01T05:00:00,pressure,166.2094
SEN-AS-1003-PRESSURE-0021,AS-1003,AVN-1003,2024-01-01T05:00:00,pressure,166.2094
SEN-AS-1003-PRESSURE-0022,AS-1003,BRG-1003,2024-01-01T05:15:00,pressure,172.1455
SEN-AS-1003-PRESSURE-0022,AS-1003,AVN-1003,2024-01-01T05:15:00,pressure,172.1455
SEN-AS-1003-PRESSURE-0023,AS-1003,BRG-1003,2024-01-01T05:30:00,pressure,168.5898
SEN-AS-1003-PRESSURE-0023,AS-1003,AVN-1003,2024-01-01T05:30:00,pressure,168.5898
SEN-AS-1003-PRESSURE-0024,AS-1003,BRG-1003,2024-01-01T05:45:00,pressure,163.6941
SEN-AS-1003-PRESSURE-0024,AS-1003,AVN-1003,2024-01-01T05:45:00,pressure,163.6941
SEN-AS-1003-PRESSURE-0025,AS-1003,BRG-1003,2024-01-01T06:00:00,pressure,156.3512
SEN-AS-1003-PRESSURE-0025,AS-1003,AVN-1003,2024-01-01T06:00:00,pressure,156.3512
SEN-AS-1003-PRESSURE-0026,AS-1003,BRG-1003,2024-01-01T06:15:00,pressure,158.6055
SEN-AS-1003-PRESSURE-0026,AS-1003,AVN-1003,2024-01-01T06:15:00,pressure,158.6055
SEN-AS-1003-PRESSURE-0027,AS-1003,BRG-1003,2024-01-01T06:30:00,pressure,169.4156
SEN-AS-1003-PRESSURE-0027,AS-1003,AVN-1003,2024-01-01T06:30:00,pressure,169.4156
SEN-AS-1003-PRESSURE-0028,AS-1003,BRG-1003,2024-01-01T06:45:00,pressure,168.2608
SEN-AS-1003-PRESSURE-0028,AS-1003,AVN-1003,2024-01-01T06:45:00,pressure,168.2608
SEN-AS-1003-PRESSURE-0029,AS-1003,BRG-1003,2024-01-01T07:00:00,pressure,178.0434
SEN-AS-1003-PRESSURE-0029,AS-1003,AVN-1003,2024-01-01T07:00:00,pressure,178.0434
SEN-AS-1003-PRESSURE-0030,AS-1003,BRG-1003,2024-01-01T07:15:00,pressure,153.2476
SEN-AS-1003-PRESSURE-0030,AS-1003,AVN-1003,2024-01-01T07:15:00,pressure,153.2476
SEN-AS-1003-PRESSURE-0031,AS-1003,BRG-1003,2024-01-01T07:30:00,pressure,168.5159
SEN-AS-1003-PRESSURE-0031,AS-1003,AVN-1003,2024-01-01T07:30:00,pressure,168.5159
SEN-AS-1003-PRESSURE-0032,AS-1003,BRG-1003,2024-01-01T07:45:00,pressure,161.0376
SEN-AS-1003-PRESSURE-0032,AS-1003,AVN-1003,2024-01-01T07:45:00,pressure,161.0376
SEN-AS-1003-PRESSURE-0033,AS-1003,BRG-1003,2024-01-01T08:00:00,pressure,172.5342
SEN-AS-1003-PRESSURE-0033,AS-1003,AVN-1003,2024-01-01T08:00:00,pressure,172.5342
SEN-AS-1003-PRESSURE-0034,AS-1003,BRG-1003,2024-01-01T08:15:00,pressure,165.6586
SEN-AS-1003-PRESSURE-0034,AS-1003,AVN-1003,2024-01-01T08:15:00,pressure,165.6586
SEN-AS-1003-PRESSURE-0035,AS-1003,BRG-1003,2024-01-01T08:30:00,pressure,162.0925
SEN-AS-1003-PRESSURE-0035,AS-1003,AVN-1003,2024-01-01T08:30:00,pressure,162.0925
SEN-AS-1003-PRESSURE-0036,AS-1003,BRG-1003,2024-01-01T08:45:00,pressure,172.1
SEN-AS-1003-PRESSURE-0036,AS-1003,AVN-1003,2024-01-01T08:45:00,pressure,172.1
SEN-AS-1003-PRESSURE-0037,AS-1003,BRG-1003,2024-01-01T09:00:00,pressure,169.2352
SEN-AS-1003-PRESSURE-0037,AS-1003,AVN-1003,2024-01-01T09:00:00,pressure,169.2352
SEN-AS-1003-PRESSURE-0038,AS-1003,BRG-1003,2024-01-01T09:15:00,pressure,171.4289
SEN-AS-1003-PRESSURE-0038,AS-1003,AVN-1003,2024-01-01T09:15:00,pressure,171.4289
SEN-AS-1003-PRESSURE-0039,AS-1003,BRG-1003,2024-01-01T09:30:00,pressure,165.5401
SEN-AS-1003-PRESSURE-0039,AS-1003,AVN-1003,2024-01-01T09:30:00,pressure,165.5401
SEN-AS-1003-PRESSURE-0040,AS-1003,BRG-1003,2024-01-01T09:45:00,pressure,159.6008
SEN-AS-1003-PRESSURE-0040,AS-1003,AVN-1003,2024-01-01T09:45:00,pressure,159.6008
SEN-AS-1003-PRESSURE-0041,AS-1003,BRG-1003,2024-01-01T10:00:00,pressure,165.6961
SEN-AS-1003-PRESSURE-0041,AS-1003,AVN-1003,2024-01-01T10:00:00,pressure,165.6961
SEN-AS-1003-PRESSURE-0042,AS-1003,BRG-1003,2024-01-01T10:15:00,pressure,160.2088
SEN-AS-1003-PRESSURE-0042,AS-1003,AVN-1003,2024-01-01T10:15:00,pressure,160.2088
SEN-AS-1003-PRESSURE-0043,AS-1003,BRG-1003,2024-01-01T10:30:00,pressure,157.0383
SEN-AS-1003-PRESSURE-0043,AS-1003,AVN-1003,2024-01-01T10:30:00,pressure,157.0383
SEN-AS-1003-PRESSURE-0044,AS-1003,BRG-1003,2024-01-01T10:45:00,pressure,164.1371
SEN-AS-1003-PRESSURE-0044,AS-1003,AVN-1003,2024-01-01T10:45:00,pressure,164.1371
SEN-AS-1003-PRESSURE-0045,AS-1003,BRG-1003,2024-01-01T11:00:00,pressure,171.6667
SEN-AS-1003-PRESSURE-0045,AS-1003,AVN-1003,2024-01-01T11:00:00,pressure,171.6667
SEN-AS-1003-PRESSURE-0046,AS-1003,BRG-1003,2024-01-01T11:15:00,pressure,154.6808
SEN-AS-1003-PRESSURE-0046,AS-1003,AVN-1003,2024-01-01T11:15:00,pressure,154.6808
SEN-AS-1003-PRESSURE-0047,AS-1003,BRG-1003,2024-01-01T11:30:00,pressure,164.2566
SEN-AS-1003-PRESSURE-0047,AS-1003,AVN-1003,2024-01-01T11:30:00,pressure,164.2566
SEN-AS-1003-PRESSURE-0048,AS-1003,BRG-1003,2024-01-01T11:45:00,pressure,166.3074
SEN-AS-1003-PRESSURE-0048,AS-1003,AVN-1003,2024-01-01T11:45:00,pressure,166.3074
SEN-AS-1003-PRESSURE-0049,AS-1003,BRG-1003,2024-01-01T12:00:00,pressure,161.9553
SEN-AS-1003-PRESSURE-0049,AS-1003,AVN-1003,2024-01-01T12:00:00,pressure,161.9553
SEN-AS-1003-PRESSURE-0050,AS-1003,BRG-1003,2024-01-01T12:15:00,pressure,161.1978
SEN-AS-1003-PRESSURE-0050,AS-1003,AVN-1003,2024-01-01T12:15:00,pressure,161.1978
SEN-AS-1003-PRESSURE-0051,AS-1003,BRG-1003,2024-01-01T12:30:00,pressure,157.1098
SEN-AS-1003-PRESSURE-0051,AS-1003,AVN-1003,2024-01-01T12:30:00,pressure,157.1098
SEN-AS-1003-PRESSURE-0052,AS-1003,BRG-1003,2024-01-01T12:45:00,pressure,172.039
SEN-AS-1003-PRESSURE-0052,AS-1003,AVN-1003,2024-01-01T12:45:00,pressure,172.039
SEN-AS-1003-PRESSURE-0053,AS-1003,BRG-1003,2024-01-01T13:00:00,pressure,160.6183
SEN-AS-1003-PRESSURE-0053,AS-1003,AVN-1003,2024-01-01T13:00:00,pressure,160.6183
SEN-AS-1003-PRESSURE-0054,AS-1003,BRG-1003,2024-01-01T13:15:00,pressure,179.8938
SEN-AS-1003-PRESSURE-0054,AS-1003,AVN-1003,2024-01-01T13:15:00,pressure,179.8938
SEN-AS-1003-PRESSURE-0055,AS-1003,BRG-1003,2024-01-01T13:30:00,pressure,164.8606
SEN-AS-1003-PRESSURE-0055,AS-1003,AVN-1003,2024-01-01T13:30:00,pressure,164.8606
SEN-AS-1003-PRESSURE-0056,AS-1003,BRG-1003,2024-01-01T13:45:00,pressure,159.8741
SEN-AS-1003-PRESSURE-0056,AS-1003,AVN-1003,2024-01-01T13:45:00,pressure,159.8741
SEN-AS-1003-PRESSURE-0057,AS-1003,BRG-1003,2024-01-01T14:00:00,pressure,168.7198
SEN-AS-1003-PRESSURE-0057,AS-1003,AVN-1003,2024-01-01T14:00:00,pressure,168.7198
SEN-AS-1003-PRESSURE-0058,AS-1003,BRG-1003,2024-01-01T14:15:00,pressure,166.0179
SEN-AS-1003-PRESSURE-0058,AS-1003,AVN-1003,2024-01-01T14:15:00,pressure,166.0179
SEN-AS-1003-PRESSURE-0059,AS-1003,BRG-1003,2024-01-01T14:30:00,pressure,163.0582
SEN-AS-1003-PRESSURE-0059,AS-1003,AVN-1003,2024-01-01T14:30:00,pressure,163.0582
SEN-AS-1003-PRESSURE-0060,AS-1003,BRG-1003,2024-01-01T14:45:00,pressure,158.7243
SEN-AS-1003-PRESSURE-0060,AS-1003,AVN-1003,2024-01-01T14:45:00,pressure,158.7243
SEN-AS-1003-PRESSURE-0061,AS-1003,BRG-1003,2024-01-01T15:00:00,pressure,163.965
SEN-AS-1003-PRESSURE-0061,AS-1003,AVN-1003,2024-01-01T15:00:00,pressure,163.965
SEN-AS-1003-PRESSURE-0062,AS-1003,BRG-1003,2024-01-01T15:15:00,pressure,171.3926
SEN-AS-1003-PRESSURE-0062,AS-1003,AVN-1003,2024-01-01T15:15:00,pressure,171.3926
SEN-AS-1003-PRESSURE-0063,AS-1003,BRG-1003,2024-01-01T15:30:00,pressure,163.4062
SEN-AS-1003-PRESSURE-0063,AS-1003,AVN-1003,2024-01-01T15:30:00,pressure,163.4062
SEN-AS-1003-PRESSURE-0064,AS-1003,BRG-1003,2024-01-01T15:45:00,pressure,161.9813
SEN-AS-1003-PRESSURE-0064,AS-1003,AVN-1003,2024-01-01T15:45:00,pressure,161.9813
SEN-AS-1003-PRESSURE-0065,AS-1003,BRG-1003,2024-01-01T16:00:00,pressure,166.0366
SEN-AS-1003-PRESSURE-0065,AS-1003,AVN-1003,2024-01-01T16:00:00,pressure,166.0366
SEN-AS-1003-PRESSURE-0066,AS-1003,BRG-1003,2024-01-01T16:15:00,pressure,171.3255
SEN-AS-1003-PRESSURE-0066,AS-1003,AVN-1003,2024-01-01T16:15:00,pressure,171.3255
SEN-AS-1003-PRESSURE-0067,AS-1003,BRG-1003,2024-01-01T16:30:00,pressure,161.1203
SEN-AS-1003-PRESSURE-0067,AS-1003,AVN-1003,2024-01-01T16:30:00,pressure,161.1203
SEN-AS-1003-PRESSURE-0068,AS-1003,BRG-1003,2024-01-01T16:45:00,pressure,155.5144
SEN-AS-1003-PRESSURE-0068,AS-1003,AVN-1003,2024-01-01T16:45:00,pressure,155.5144
SEN-AS-1003-PRESSURE-0069,AS-1003,BRG-1003,2024-01-01T17:00:00,pressure,163.6666
SEN-AS-1003-PRESSURE-0069,AS-1003,AVN-1003,2024-01-01T17:00:00,pressure,163.6666
SEN-AS-1003-PRESSURE-0070,AS-1003,BRG-1003,2024-01-01T17:15:00,pressure,158.8138
SEN-AS-1003-PRESSURE-0070,AS-1003,AVN-1003,2024-01-01T17:15:00,pressure,158.8138
SEN-AS-1003-PRESSURE-0071,AS-1003,BRG-1003,2024-01-01T17:30:00,pressure,171.0642
SEN-AS-1003-PRESSURE-0071,AS-1003,AVN-1003,2024-01-01T17:30:00,pressure,171.0642
SEN-AS-1003-PRESSURE-0072,AS-1003,BRG-1003,2024-01-01T17:45:00,pressure,165.3903
SEN-AS-1003-PRESSURE-0072,AS-1003,AVN-1003,2024-01-01T17:45:00,pressure,165.3903
SEN-AS-1003-PRESSURE-0073,AS-1003,BRG-1003,2024-01-01T18:00:00,pressure,167.8034
SEN-AS-1003-PRESSURE-0073,AS-1003,AVN-1003,2024-01-01T18:00:00,pressure,167.8034
SEN-AS-1003-PRESSURE-0074,AS-1003,BRG-1003,2024-01-01T18:15:00,pressure,165.5191
SEN-AS-1003-PRESSURE-0074,AS-1003,AVN-1003,2024-01-01T18:15:00,pressure,165.5191
SEN-AS-1003-PRESSURE-0075,AS-1003,BRG-1003,2024-01-01T18:30:00,pressure,163.9205
SEN-AS-1003-PRESSURE-0075,AS-1003,AVN-1003,2024-01-01T18:30:00,pressure,163.9205
SEN-AS-1003-PRESSURE-0076,AS-1003,BRG-1003,2024-01-01T18:45:00,pressure,161.9955
SEN-AS-1003-PRESSURE-0076,AS-1003,AVN-1003,2024-01-01T18:45:00,pressure,161.9955
SEN-AS-1003-PRESSURE-0077,AS-1003,BRG-1003,2024-01-01T19:00:00,pressure,170.1314
SEN-AS-1003-PRESSURE-0077,AS-1003,AVN-1003,2024-01-01T19:00:00,pressure,170.1314
SEN-AS-1003-PRESSURE-0078,AS-1003,BRG-1003,2024-01-01T19:15:00,pressure,165.4843
SEN-AS-1003-PRESSURE-0078,AS-1003,AVN-1003,2024-01-01T19:15:00,pressure,165.4843
SEN-AS-1003-PRESSURE-0079,AS-1003,BRG-1003,2024-01-01T19:30:00,pressure,163.2131
SEN-AS-1003-PRESSURE-0079,AS-1003,AVN-1003,2024-01-01T19:30:00,pressure,163.2131
SEN-AS-1003-PRESSURE-0080,AS-1003,BRG-1003,2024-01-01T19:45:00,pressure,181.7047
SEN-AS-1003-PRESSURE-0080,AS-1003,AVN-1003,2024-01-01T19:45:00,pressure,181.7047
SEN-AS-1003-PRESSURE-0081,AS-1003,BRG-1003,2024-01-01T20:00:00,pressure,164.2277
SEN-AS-1003-PRESSURE-0081,AS-1003,AVN-1003,2024-01-01T20:00:00,pressure,164.2277
SEN-AS-1003-PRESSURE-0082,AS-1003,BRG-1003,2024-01-01T20:15:00,pressure,165.5005
SEN-AS-1003-PRESSURE-0082,AS-1003,AVN-1003,2024-01-01T20:15:00,pressure,165.5005
SEN-AS-1003-PRESSURE-0083,AS-1003,BRG-1003,2024-01-01T20:30:00,pressure,168.1435
SEN-AS-1003-PRESSURE-0083,AS-1003,AVN-1003,2024-01-01T20:30:00,pressure,168.1435
SEN-AS-1003-PRESSURE-0084,AS-1003,BRG-1003,2024-01-01T20:45:00,pressure,160.0367
SEN-AS-1003-PRESSURE-0084,AS-1003,AVN-1003,2024-01-01T20:45:00,pressure,160.0367
SEN-AS-1003-PRESSURE-0085,AS-1003,BRG-1003,2024-01-01T21:00:00,pressure,169.6056
SEN-AS-1003-PRESSURE-0085,AS-1003,AVN-1003,2024-01-01T21:00:00,pressure,169.6056
SEN-AS-1003-PRESSURE-0086,AS-1003,BRG-1003,2024-01-01T21:15:00,pressure,168.9282
SEN-AS-1003-PRESSURE-0086,AS-1003,AVN-1003,2024-01-01T21:15:00,pressure,168.9282
SEN-AS-1003-PRESSURE-0087,AS-1003,BRG-1003,2024-01-01T21:30:00,pressure,169.7022
SEN-AS-1003-PRESSURE-0087,AS-1003,AVN-1003,2024-01-01T21:30:00,pressure,169.7022
SEN-AS-1003-PRESSURE-0088,AS-1003,BRG-1003,2024-01-01T21:45:00,pressure,167.1529
SEN-AS-1003-PRESSURE-0088,AS-1003,AVN-1003,2024-01-01T21:45:00,pressure,167.1529
SEN-AS-1003-PRESSURE-0089,AS-1003,BRG-1003,2024-01-01T22:00:00,pressure,161.1476
SEN-AS-1003-PRESSURE-0089,AS-1003,AVN-1003,2024-01-01T22:00:00,pressure,161.1476
SEN-AS-1003-PRESSURE-0090,AS-1003,BRG-1003,2024-01-01T22:15:00,pressure,174.0141
SEN-AS-1003-PRESSURE-0090,AS-1003,AVN-1003,2024-01-01T22:15:00,pressure,174.0141
SEN-AS-1003-PRESSURE-0091,AS-1003,BRG-1003,2024-01-01T22:30:00,pressure,179.7883
SEN-AS-1003-PRESSURE-0091,AS-1003,AVN-1003,2024-01-01T22:30:00,pressure,179.7883
SEN-AS-1003-PRESSURE-0092,AS-1003,BRG-1003,2024-01-01T22:45:00,pressure,172.4676
SEN-AS-1003-PRESSURE-0092,AS-1003,AVN-1003,2024-01-01T22:45:00,pressure,172.4676
SEN-AS-1003-PRESSURE-0093,AS-1003,BRG-1003,2024-01-01T23:00:00,pressure,158.6996
SEN-AS-1003-PRESSURE-0093,AS-1003,AVN-1003,2024-01-01T23:00:00,pressure,158.6996
SEN-AS-1003-PRESSURE-0094,AS-1003,BRG-1003,2024-01-01T23:15:00,pressure,158.5476
SEN-AS-1003-PRESSURE-0094,AS-1003,AVN-1003,2024-01-01T23:15:00,pressure,158.5476
SEN-AS-1003-PRESSURE-0095,AS-1003,BRG-1003,2024-01-01T23:30:00,pressure,165.5673
SEN-AS-1003-PRESSURE-0095,AS-1003,AVN-1003,2024-01-01T23:30:00,pressure,165.5673
SEN-AS-1003-PRESSURE-0096,AS-1003,BRG-1003,2024-01-01T23:45:00,pressure,162.8163
SEN-AS-1003-PRESSURE-0096,AS-1003,AVN-1003,2024-01-01T23:45:00,pressure,162.8163
SEN-AS-1003-PRESSURE-0097,AS-1003,BRG-1003,2024-01-02T00:00:00,pressure,173.2356
SEN-AS-1003-PRESSURE-0097,AS-1003,AVN-1003,2024-01-02T00:00:00,pressure,173.2356
SEN-AS-1003-PRESSURE-0098,AS-1003,BRG-1003,2024-01-02T00:15:00,pressure,165.3006
SEN-AS-1003-PRESSURE-0098,AS-1003,AVN-1003,2024-01-02T00:15:00,pressure,165.3006
SEN-AS-1003-PRESSURE-0099,AS-1003,BRG-1003,2024-01-02T00:30:00,pressure,162.5872
SEN-AS-1003-PRESSURE-0099,AS-1003,AVN-1003,2024-01-02T00:30:00,pressure,162.5872
SEN-AS-1003-PRESSURE-0100,AS-1003,BRG-1003,2024-01-02T00:45:00,pressure,160.7741
SEN-AS-1003-PRESSURE-0100,AS-1003,AVN-1003,2024-01-02T00:45:00,pressure,160.7741
SEN-AS-1003-PRESSURE-0101,AS-1003,BRG-1003,2024-01-02T01:00:00,pressure,164.4005
SEN-AS-1003-PRESSURE-0101,AS-1003,AVN-1003,2024-01-02T01:00:00,pressure,164.4005
SEN-AS-1003-PRESSURE-0102,AS-1003,BRG-1003,2024-01-02T01:15:00,pressure,169.1619
SEN-AS-1003-PRESSURE-0102,AS-1003,AVN-1003,2024-01-02T01:15:00,pressure,169.1619
SEN-AS-1003-PRESSURE-0103,AS-1003,BRG-1003,2024-01-02T01:30:00,pressure,161.3199
SEN-AS-1003-PRESSURE-0103,AS-1003,AVN-1003,2024-01-02T01:30:00,pressure,161.3199
SEN-AS-1003-PRESSURE-0104,AS-1003,BRG-1003,2024-01-02T01:45:00,pressure,165.9607
SEN-AS-1003-PRESSURE-0104,AS-1003,AVN-1003,2024-01-02T01:45:00,pressure,165.9607
SEN-AS-1003-PRESSURE-0105,AS-1003,BRG-1003,2024-01-02T02:00:00,pressure,163.4626
SEN-AS-1003-PRESSURE-0105,AS-1003,AVN-1003,2024-01-02T02:00:00,pressure,163.4626
SEN-AS-1003-PRESSURE-0106,AS-1003,BRG-1003,2024-01-02T02:15:00,pressure,162.1442
SEN-AS-1003-PRESSURE-0106,AS-1003,AVN-1003,2024-01-02T02:15:00,pressure,162.1442
SEN-AS-1003-PRESSURE-0107,AS-1003,BRG-1003,2024-01-02T02:30:00,pressure,172.0177
SEN-AS-1003-PRESSURE-0107,AS-1003,AVN-1003,2024-01-02T02:30:00,pressure,172.0177
SEN-AS-1003-PRESSURE-0108,AS-1003,BRG-1003,2024-01-02T02:45:00,pressure,157.4085
SEN-AS-1003-PRESSURE-0108,AS-1003,AVN-1003,2024-01-02T02:45:00,pressure,157.4085
SEN-AS-1003-PRESSURE-0109,AS-1003,BRG-1003,2024-01-02T03:00:00,pressure,170.7549
SEN-AS-1003-PRESSURE-0109,AS-1003,AVN-1003,2024-01-02T03:00:00,pressure,170.7549
SEN-AS-1003-PRESSURE-0110,AS-1003,BRG-1003,2024-01-02T03:15:00,pressure,162.566
SEN-AS-1003-PRESSURE-0110,AS-1003,AVN-1003,2024-01-02T03:15:00,pressure,162.566
SEN-AS-1003-PRESSURE-0111,AS-1003,BRG-1003,2024-01-02T03:30:00,pressure,165.8395
SEN-AS-1003-PRESSURE-0111,AS-1003,AVN-1003,2024-01-02T03:30:00,pressure,165.8395
SEN-AS-1003-PRESSURE-0112,AS-1003,BRG-1003,2024-01-02T03:45:00,pressure,169.4126
SEN-AS-1003-PRESSURE-0112,AS-1003,AVN-1003,2024-01-02T03:45:00,pressure,169.4126
SEN-AS-1003-PRESSURE-0113,AS-1003,BRG-1003,2024-01-02T04:00:00,pressure,175.1795
SEN-AS-1003-PRESSURE-0113,AS-1003,AVN-1003,2024-01-02T04:00:00,pressure,175.1795
SEN-AS-1003-PRESSURE-0114,AS-1003,BRG-1003,2024-01-02T04:15:00,pressure,162.5666
SEN-AS-1003-PRESSURE-0114,AS-1003,AVN-1003,2024-01-02T04:15:00,pressure,162.5666
SEN-AS-1003-PRESSURE-0115,AS-1003,BRG-1003,2024-01-02T04:30:00,pressure,167.7993
SEN-AS-1003-PRESSURE-0115,AS-1003,AVN-1003,2024-01-02T04:30:00,pressure,167.7993
SEN-AS-1003-PRESSURE-0116,AS-1003,BRG-1003,2024-01-02T04:45:00,pressure,158.9432
SEN-AS-1003-PRESSURE-0116,AS-1003,AVN-1003,2024-01-02T04:45:00,pressure,158.9432
SEN-AS-1003-PRESSURE-0117,AS-1003,BRG-1003,2024-01-02T05:00:00,pressure,172.2552
SEN-AS-1003-PRESSURE-0117,AS-1003,AVN-1003,2024-01-02T05:00:00,pressure,172.2552
SEN-AS-1003-PRESSURE-0118,AS-1003,BRG-1003,2024-01-02T05:15:00,pressure,169.2542
SEN-AS-1003-PRESSURE-0118,AS-1003,AVN-1003,2024-01-02T05:15:00,pressure,169.2542
SEN-AS-1003-PRESSURE-0119,AS-1003,BRG-1003,2024-01-02T05:30:00,pressure,155.1383
SEN-AS-1003-PRESSURE-0119,AS-1003,AVN-1003,2024-01-02T05:30:00,pressure,155.1383
SEN-AS-1003-PRESSURE-0120,AS-1003,BRG-1003,2024-01-02T05:45:00,pressure,158.7678
SEN-AS-1003-PRESSURE-0120,AS-1003,AVN-1003,2024-01-02T05:45:00,pressure,158.7678
SEN-AS-1003-PRESSURE-0121,AS-1003,BRG-1003,2024-01-02T06:00:00,pressure,167.5449
SEN-AS-1003-PRESSURE-0121,AS-1003,AVN-1003,2024-01-02T06:00:00,pressure,167.5449
SEN-AS-1003-PRESSURE-0122,AS-1003,BRG-1003,2024-01-02T06:15:00,pressure,174.8045
SEN-AS-1003-PRESSURE-0122,AS-1003,AVN-1003,2024-01-02T06:15:00,pressure,174.8045
SEN-AS-1003-PRESSURE-0123,AS-1003,BRG-1003,2024-01-02T06:30:00,pressure,169.6237
SEN-AS-1003-PRESSURE-0123,AS-1003,AVN-1003,2024-01-02T06:30:00,pressure,169.6237
SEN-AS-1003-PRESSURE-0124,AS-1003,BRG-1003,2024-01-02T06:45:00,pressure,165.1477
SEN-AS-1003-PRESSURE-0124,AS-1003,AVN-1003,2024-01-02T06:45:00,pressure,165.1477
SEN-AS-1003-PRESSURE-0125,AS-1003,BRG-1003,2024-01-02T07:00:00,pressure,158.7384
SEN-AS-1003-PRESSURE-0125,AS-1003,AVN-1003,2024-01-02T07:00:00,pressure,158.7384
SEN-AS-1003-PRESSURE-0126,AS-1003,BRG-1003,2024-01-02T07:15:00,pressure,168.9922
SEN-AS-1003-PRESSURE-0126,AS-1003,AVN-1003,2024-01-02T07:15:00,pressure,168.9922
SEN-AS-1003-PRESSURE-0127,AS-1003,BRG-1003,2024-01-02T07:30:00,pressure,171.026
SEN-AS-1003-PRESSURE-0127,AS-1003,AVN-1003,2024-01-02T07:30:00,pressure,171.026
SEN-AS-1003-PRESSURE-0128,AS-1003,BRG-1003,2024-01-02T07:45:00,pressure,164.2173
SEN-AS-1003-PRESSURE-0128,AS-1003,AVN-1003,2024-01-02T07:45:00,pressure,164.2173
SEN-AS-1003-PRESSURE-0129,AS-1003,BRG-1003,2024-01-02T08:00:00,pressure,168.6309
SEN-AS-1003-PRESSURE-0129,AS-1003,AVN-1003,2024-01-02T08:00:00,pressure,168.6309
SEN-AS-1003-PRESSURE-0130,AS-1003,BRG-1003,2024-01-02T08:15:00,pressure,162.5131
SEN-AS-1003-PRESSURE-0130,AS-1003,AVN-1003,2024-01-02T08:15:00,pressure,162.5131
SEN-AS-1003-PRESSURE-0131,AS-1003,BRG-1003,2024-01-02T08:30:00,pressure,159.8125
SEN-AS-1003-PRESSURE-0131,AS-1003,AVN-1003,2024-01-02T08:30:00,pressure,159.8125
SEN-AS-1003-PRESSURE-0132,AS-1003,BRG-1003,2024-01-02T08:45:00,pressure,167.8034
SEN-AS-1003-PRESSURE-0132,AS-1003,AVN-1003,2024-01-02T08:45:00,pressure,167.8034
